Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Included / International,Price / International,Compare At Price / International,Status
tri-colour-18k-white-rose-and-yellow-gold-braided-herringbone-link-chain-bracelet,"Tri-Colour 18K white, rose and yellow gold Braided Herringbone Link Chain Bracelet","<p data-mce-fragment=""1"">Tri-Colour 18K white, rose and yellow gold Braided Herringbone Link Chain Bracelet</p>
<p data-mce-fragment=""1""> </p>
<table width=""900"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td width=""161"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK</p>
</td>
<td colspan=""4"" width=""164"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">XRF TESTED 750 (18ct)</p>
</td>
<td width=""558"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""> </p>
</td>
<td width=""6"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""> </p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td width=""161"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td colspan=""4"" width=""164"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">3.2 grams</p>
</td>
<td width=""558"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""> </p>
</td>
<td width=""6"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""> </p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td width=""161"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td colspan=""4"" width=""164"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
<td width=""558"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""> </p>
</td>
<td width=""6"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""> </p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td width=""161"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">OVERALL LENGTH</p>
</td>
<td colspan=""4"" width=""164"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">19.3CM</p>
</td>
<td width=""558"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""> </p>
</td>
<td width=""6"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""> </p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td width=""161"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">WIDTH OF CHAIN LINK</p>
</td>
<td width=""37"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">4MM</p>
</td>
<td width=""4"" data-mce-fragment=""1""></td>
<td width=""92"" data-mce-fragment=""1""></td>
<td colspan=""3"" width=""594"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""> </p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td width=""164"" data-mce-fragment=""1""></td>
<td width=""39"" data-mce-fragment=""1""></td>
<td width=""6"" data-mce-fragment=""1""></td>
<td width=""94"" data-mce-fragment=""1""></td>
<td width=""27"" data-mce-fragment=""1""></td>
<td width=""560"" data-mce-fragment=""1""></td>
<td width=""9"" data-mce-fragment=""1""></td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1"">This is a fine bracelet and could also be worn as an anklet.</p>
<p data-mce-fragment=""1"">It has nice detailing and is well made.</p>
<p data-mce-fragment=""1"">Exceptional value at : $375.00</p>
<p data-mce-fragment=""1"">Item number 26024-89</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>
<p data-mce-fragment=""1"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Contact<br data-mce-fragment=""1""> <a href=""mailto:info@prelovedgold.com.au"" data-mce-fragment=""1"" data-mce-href=""mailto:info@prelovedgold.com.au"">info@prelovedgold.com.au</a> for any further information</strong></p>
<p data-mce-fragment=""1"">We take trades on jewellery, watches and scrap gold.</p>
<p data-mce-fragment=""1"">We can post or you can pick-up from City Plaza, 222 City Walk Canberra ACT. Also known as 39 Ainslie place City 2601</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"18ct gold, Italian made, Under $500",TRUE,Title,Default Title,,,,,,0,shopify,-1,deny,manual,375,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26024.jpg?v=1653886256,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
tri-colour-18k-white-rose-and-yellow-gold-braided-herringbone-link-chain-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26024_b.jpg?v=1653886256,2,,,,,,,,,,,,,,,,,,,,,,,,,,
tri-colour-18k-white-rose-and-yellow-gold-braided-herringbone-link-chain-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26024_c.jpg?v=1653886256,3,,,,,,,,,,,,,,,,,,,,,,,,,,
tri-colour-18k-white-rose-and-yellow-gold-braided-herringbone-link-chain-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26024_d.jpg?v=1653886256,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-and-diamond-heart-ring,9ct solid yellow gold and diamond heart ring,"<p><strong>9ct solid yellow gold and diamond heart ring</strong></p>
<table>
<tbody>
<tr>
<td>
<p>HALL MARK</p>
</td>
<td>
<p>375 (9ct gold)</p>
</td>
</tr>
<tr>
<td>
<p>TOTAL WEIGHT</p>
</td>
<td>
<p>1.5 grams</p>
</td>
</tr>
<tr>
<td>
<p>CONDITION</p>
</td>
<td>
<p>EXCELLENT</p>
</td>
</tr>
<tr>
<td>RING SIZE</td>
<td>
<p>O</p>
</td>
</tr>
<tr>
<td>
<p>WIDTH AT WIDEST POINT</p>
</td>
<td>
<p>6MM</p>
</td>
</tr>
</tbody>
</table>
<p>This pretty ring is in amazing condition and had verry little use throughout its life so far. Will you be the one to change that?</p>
<p>Exceptional value at : $250.00</p>
<p>Item number 25815-86</p>
<p>In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </p>
<p><strong>Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>
<p><strong>Contact<br> <a href=""mailto:info@prelovedgold.com.au"">info@prelovedgold.com.au</a> for any further information</strong></p>
<p>We take trades on jewellery, watches and scrap gold.</p>
<p>We can post or you can pick-up from City Plaza, 222 City Walk Canberra ACT. Also known as 39 Ainslie place City 2601</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Rings,Rings,"9ct Gold, Diamond, heart, Under $500",TRUE,Title,Default Title,,,,,25815-86,1.5,shopify,1,deny,manual,250,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25815.jpg?v=1653372311,1,,FALSE,,9ct solid yellow gold and diamond heart ring. HALL MARK 375 (9ct gold) TOTAL WEIGHT 1.5 grams CONDITION EXCELLENT RING SIZE O WIDTH AT WIDEST POINT 6MM This pretty ring is in amazing condition and had verry little use throughout its life so far. Exceptional value at : $250.00 Item number 25815-86,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
9ct-solid-yellow-gold-and-diamond-heart-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25815_b.jpg?v=1653372311,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-and-diamond-heart-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25815_c.jpg?v=1653372311,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-and-diamond-heart-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25815_d.jpg?v=1653372311,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-and-diamond-heart-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25815_e.jpg?v=1653372311,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-and-diamond-ring,9ct solid yellow gold and diamond ring,"<p><strong>9ct solid yellow gold and diamond ring</strong></p>
<table>
<tbody>
<tr>
<td>
<p>HALL MARK</p>
</td>
<td>
<p>375 (9ct gold)</p>
</td>
</tr>
<tr>
<td>
<p>TOTAL WEIGHT</p>
</td>
<td>
<p>5.5 grams</p>
</td>
</tr>
<tr>
<td>
<p>CONDITION</p>
</td>
<td>
<p>VERRY GOOD, SOME WEAR.</p>
</td>
</tr>
<tr>
<td>
<p>RING SIZE</p>
</td>
<td>
<p>I</p>
</td>
</tr>
<tr>
<td>
<p>WIDTH AT WIDEST POINT</p>
</td>
<td>
<p>8MM</p>
</td>
</tr>
<tr>
<td>
<p>WIDTH AT NARROW POINT</p>
</td>
<td>
<p>3MM</p>
</td>
</tr>
</tbody>
</table>
<p> </p>
<p>This has a total of 31 Diamonds. It has 9 larger diamonds in the centre which are set higher than the 11 diamonds each side.  </p>
<p>Whilst this does have some wear it has a lot of charm and character. It could be restored to as new condition or use as is.</p>
<p>Exceptional value at : $295.00</p>
<p>Item number 25992-85</p>
<p>In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </p>
<p><strong>Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>
<p>Contact<br> <a href=""mailto:info@prelovedgold.com.au"">info@prelovedgold.com.au</a> for any further information</p>
<p>We take trades on jewellery, watches and scrap gold.</p>
<p>We can post or you can pick-up from City Plaza, 222 City Walk Canberra ACT. Also known as 39 Ainslie place City 2601</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Rings,Rings,"Diamond, solid gold, Under $500",TRUE,Title,Default Title,,,,,25992-85,5500,shopify,-1,deny,manual,295,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25992.jpg?v=1653371630,1,,FALSE,,9ct solid yellow gold and diamond ring. This has a total of 31 Diamonds. It has 9 larger diamonds in the centre which are set higher than the 11 diamonds each side. Whilst this does have some wear it has a lot of charm and character. It could be restored to as new condition or use as is. Exceptional value at : $295.00,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
9ct-solid-yellow-gold-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25992_b.jpg?v=1653371630,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25992_c.jpg?v=1653371630,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25992_d.jpg?v=1653371630,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25992_e.jpg?v=1653371630,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25992_f.jpg?v=1653371630,6,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25992_g.jpg?v=1653371630,7,,,,,,,,,,,,,,,,,,,,,,,,,,
950-platinum-mens-wedding-ring,950 Platinum Mens wedding ring,"<p><strong>950 Platinum Mens wedding ring</strong></p>
<table width=""545"">
<tbody>
<tr>
<td>
<p>HALL MARK</p>
</td>
<td>
<p>950, plus makers marks</p>
</td>
</tr>
<tr>
<td>
<p>TOTAL WEIGHT</p>
</td>
<td>
<p>7.5 grams</p>
</td>
</tr>
<tr>
<td>
<p>CONDITION</p>
</td>
<td>
<p>Excellent</p>
</td>
</tr>
<tr>
<td>
<p>RING SIZE</p>
</td>
<td>
<p>T</p>
</td>
</tr>
</tbody>
</table>
<p>Good solid men’s ring. This is perfect condition and has not had any use.</p>
<p>Exceptional value at : $595.00</p>
<p>Item number 25852-84</p>
<p><strong>Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>
<p>Contact<br> <a href=""mailto:info@prelovedgold.com.au"">info@prelovedgold.com.au</a> for any further information</p>
<p>We take trades on jewellery, watches and scrap gold.</p>
<p>We can post or you can pick-up from City Plaza, 222 City Walk Canberra ACT. Also known as 39 Ainslie place City 2601</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Rings,Rings,"MENS WEDDING RING, Platinum",TRUE,Title,Default Title,,,,,25852-84,7.5,shopify,0,deny,manual,595,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25852.jpg?v=1653288770,1,,FALSE,,"950 Platinum Mens wedding ring HALL MARK 950, plus makers marks TOTAL WEIGHT 7.5 grams CONDITION Excellent RING SIZE T Good solid men’s ring. This is perfect condition and has not had any use. Exceptional value at : $595.00 Item number 25852-84",,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
950-platinum-mens-wedding-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25852_b.jpg?v=1653288770,2,,,,,,,,,,,,,,,,,,,,,,,,,,
950-platinum-mens-wedding-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25852_c.jpg?v=1653288770,3,,,,,,,,,,,,,,,,,,,,,,,,,,
950-platinum-mens-wedding-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25852_d.jpg?v=1653288770,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-men-s-dress-ring,9ct solid yellow gold Men’s dress ring,"<p>9ct solid yellow gold Men’s dress ring</p>
<table width=""400"">
<tbody>
<tr>
<td>
<p>HALL MARK</p>
</td>
<td>
<p>375 (9CT GOLD)</p>
</td>
</tr>
<tr>
<td>
<p>TOTAL WEIGHT</p>
</td>
<td>
<p>5 grams</p>
</td>
</tr>
<tr>
<td>
<p>CONDITION</p>
</td>
<td>
<p>Very good condition</p>
</td>
</tr>
<tr>
<td>
<p>RING SIZE</p>
</td>
<td>
<p>T</p>
</td>
</tr>
</tbody>
</table>
<p>Good solid men’s dress ring. These are verry comfortable and sell quick.</p>
<p>Exceptional value at : $345.00</p>
<p>Item number 20000-83</p>
<p><strong>Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>
<p><strong>Contact for any further information</strong></p>
<a href=""mailto:info@prelovedgold.com.au"">info@prelovedgold.com.au</a>
<p>We take trades on jewellery, watches and scrap gold.</p>
<p>We can post or you can pick-up from City Plaza, 222 City Walk Canberra ACT. Also known as 39 Ainslie place City 2601</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Rings,Rings,"9ct Gold, dress ring, Mens, Under $500",TRUE,Title,Default Title,,,,,20000-83,5000,shopify,0,deny,manual,345,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ct45.jpg?v=1653288077,1,,FALSE,,9ct solid yellow gold Men’s dress ring HALL MARK 375 (9CT GOLD) TOTAL WEIGHT 5 grams CONDITION Very good condition RING SIZE T Good solid men’s dress ring. These are verry comfortable and sell quick. Exceptional value at : $345.00 Item number 20000-83,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
9ct-solid-yellow-gold-men-s-dress-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ct45_b.jpg?v=1653288077,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-men-s-dress-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ct45_c.jpg?v=1653288077,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-men-s-dress-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ct45_e.jpg?v=1653288077,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-men-s-dress-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ct45_f.jpg?v=1653288077,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-yellow-gold-men-s-dress-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ct45_g.jpg?v=1653288077,6,,,,,,,,,,,,,,,,,,,,,,,,,,
10ct-solid-yellow-gold-men-s-wedding-ring,10ct solid yellow gold Men’s wedding ring,"<p data-mce-fragment=""1"">10ct solid yellow gold Men’s wedding ring</p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">7.7 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Very good condition</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">RING SIZE</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">T</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">Good solid men’s wedding ring, or can be used as dress ring. Has nice tapered edging and wedge cut grooves.</p>
<p data-mce-fragment=""1"">Exceptional value at : $445.00</p>
<p data-mce-fragment=""1"">Item number 20000-82</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1""><span>If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</span></p>
<p data-mce-fragment=""1""><span>Please note: The item must be in the same condition it was in it left our store. </span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Contact<br data-mce-fragment=""1""> <a href=""mailto:info@prelovedgold.com.au"" data-mce-fragment=""1"" data-mce-href=""mailto:info@prelovedgold.com.au"">info@prelovedgold.com.au</a> for any further information</strong></p>
<p data-mce-fragment=""1"">We take trades on jewellery, watches and scrap gold.</p>
<p data-mce-fragment=""1"">We can post or you can pick-up from City Plaza, 222 City Walk Canberra ACT. Also known as 39 Ainslie place City 2601</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Rings,Rings,"10ct Gold, MENS WEDDING RING",TRUE,Title,Default Title,,,,,20000-82,7.7,shopify,0,deny,manual,445,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10ct75.jpg?v=1653286695,1,,FALSE,,"10ct solid yellow gold Men’s wedding ring TOTAL WEIGHT 7.7 grams CONDITION Very good condition RING SIZE T Good solid men’s wedding ring, or can be used as dress ring. Has nice tapered edging and wedge cut grooves. Exceptional value at : $445.00 Item number 20000-82",,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
10ct-solid-yellow-gold-men-s-wedding-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10ct75_b.jpg?v=1653286696,2,,,,,,,,,,,,,,,,,,,,,,,,,,
10ct-solid-yellow-gold-men-s-wedding-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10ct75_c.jpg?v=1653286696,3,,,,,,,,,,,,,,,,,,,,,,,,,,
10ct-solid-yellow-gold-men-s-wedding-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10ct75_d.jpg?v=1653286696,4,,,,,,,,,,,,,,,,,,,,,,,,,,
10ct-solid-yellow-gold-men-s-wedding-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10ct75_e.jpg?v=1653286696,5,,,,,,,,,,,,,,,,,,,,,,,,,,
10ct-solid-yellow-gold-men-s-wedding-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10ct75_f.jpg?v=1653286696,6,,,,,,,,,,,,,,,,,,,,,,,,,,
14ct-solid-yellow-and-white-gold-diamond-wedding-ring,14ct solid yellow and white gold diamond wedding ring,"<p><strong>14ct solid yellow and white gold diamond wedding ring</strong></p>
<table width=""545"">
<tbody>
<tr>
<td>
<p>HALL MARK</p>
</td>
<td>
<p>14K</p>
</td>
</tr>
<tr>
<td>
<p>TOTAL WEIGHT</p>
</td>
<td>
<p>2 grams</p>
</td>
</tr>
<tr>
<td>
<p>CONDITION</p>
</td>
<td>
<p>Excellent</p>
</td>
</tr>
<tr>
<td>
<p>RING SIZE</p>
</td>
<td>
<p>K</p>
</td>
</tr>
</tbody>
</table>
<p> </p>
<p><u>Yellow Gold and Diamond Ring</u></p>
<p>One 14 carat white gold (stamped) cast production ladies ring, of foreign make, with one round brilliant-cut diamond set in a six-claw setting. Shank: tapered, squared profile; upswept shoulders. Inside shank: laser inscribed ‘14K’ ‘michael hill’ ‘1.00 TDW’. Rhodium plate finish.</p>
<p>Weight: 3.55 grams; thickness of shank at base 1.3mm, width at base 2.4mm to 1.3mm at side of diamond.</p>
<p>Diamond: round brilliant-cut, estimated as approx 1.00ct, Colour TLB and Clarity I2</p>
<p>This diamond is beautiful and sparkles well. The white and yellow gold is a complimentary contrast.</p>
<p>Comes with an independent valuation for $1,999.00</p>
<p>Exceptional value at : $1,195.00</p>
<p>Item number 25870-81</p>
<p><strong>PLEASE NOTE: </strong>This item is <strong>NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>
<p><strong>Be confident in your purchase with our money back guarantee.</strong></p>
<p><span>If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</span></p>
<p><span>Please note: The item must be in the same condition it was in it left our store. </span></p>
<p><strong>Contact<br> <a href=""mailto:info@prelovedgold.com.au"">info@prelovedgold.com.au</a> for any further information</strong></p>
<p>We take trades on jewellery, watches and scrap gold.</p>
<p>We can post or you can pick-up from City Plaza 222 City Walk Canberra ACT. Also known as 39 Ainslie place City 2601</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Rings,Rings,"14ct Gold, Diamond, Wedding Ring",TRUE,Title,Default Title,,,,,25870-81,2,shopify,1,deny,manual,1195,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25870.jpg?v=1653284605,1,,FALSE,,"14ct solid yellow and white gold diamond wedding ring HALL MARK 14K TOTAL WEIGHT 2 grams CONDITION Excellent RING SIZE K  Yellow Gold and Diamond Ring One 14 carat white gold (stamped) cast production ladies ring, of foreign make, with one round brilliant-cut diamond set in a six-claw setting. Shank: tapered, squared profile; upswept shoulders. Inside shank: laser inscribed ‘14K’ ‘michael hill’ ‘1.00 TDW’. Rhodium plate finish. Weight: 3.55 grams; thickness of shank at base 1.3mm, width at base 2.4mm to 1.3mm at side of diamond. Diamond: round brilliant-cut, estimated as approx 1.00ct, Colour TLB and Clarity I2 This diamond is beautiful and sparkles well. The white and yellow gold is a complimentary contrast. Comes with an independent valuation for $1,999.00 Exceptional value at : $1,195.00 Item number 25870-81",,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
